ID,country,designation,points,price,province,region,variety,winery
9859,Italy,Duca San Felice Rosso Classico Superiore Riserva,88,20.0,Southern Italy,Cirò,Gaglioppo,Librandi
9865,Italy,Sedàra,88,15.0,Sicily & Sardinia,Sicilia,Red Blend,Donnafugata
9867,Italy,Sud,88,15.0,Southern Italy,Salento,Negroamaro,Feudi di San Marzano
9868,Italy,Dalila,88,16.0,Sicily & Sardinia,Sicilia,White Blend,Feudo Arancio
9871,France,Château de la Clapière,88,20.0,Provence,Côtes de Provence,Rosé,Fabre en Provence
9875,US,High Valley,88,20.0,California,Lake County,Rosé,High Valley
9876,US,Avant,88,17.0,California,California,Chardonnay,Kendall-Jackson
9877,Argentina,Callejon de Crimen Gran Reserva,88,30.0,Mendoza Province,Uco Valley,Petit Verdot,Finca La Luz
9878,US,Brokenrock Vineyard,88,79.0,California,Napa Valley,Cabernet Sauvignon,Prime Solum
9879,Italy,Ikano,88,22.0,Sicily & Sardinia,Terre Siciliane,Red Blend,Curto
9880,Argentina,Reserve,88,17.0,Other,Cafayate,Malbec,Piattelli
9881,US,Sangiovese,88,15.0,Washington,Yakima Valley,Rosé,Airfield Estates
9882,France,Les Muraires Douce Vie Tentation,88,19.0,Provence,Côtes de Provence,Rosé,Bernard Magrez
9883,US,Tribute,88,31.0,Washington,Columbia Valley (WA),Red Blend,Browne Family Vineyards
9886,US,Red Willow Vineyard,88,35.0,Washington,Yakima Valley,Cabernet Sauvignon,Eight Bells
9888,Italy,Where Dreams Have No End,88,69.0,Northeastern Italy,Venezia Giulia,White Blend,Jermann
9889,US,Dry,88,16.0,New York,Finger Lakes,Rosé,Kelby James Russell
9891,US,Cuore Della Vigna,88,42.0,California,Paso Robles,Red Blend,Le Vigne
9892,US,Di Ranchita Vista,88,39.0,California,Paso Robles,Cabernet Franc,Le Vigne
9894,US,Century Vine Reserve,88,68.0,California,Russian River Valley,Zinfandel,Ledson
9895,France,Château de Pampelonne,88,20.0,Provence,Côtes de Provence,Rosé,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez
9896,France,Domaine des Monticoles,88,14.0,Provence,Coteaux Varois en Provence,Rosé,Les Vins Bréban
9897,US,Bailey Ranch,88,40.0,California,Adelaida District,Zinfandel,Lone Madrone
9898,US,La Cantera Vineyard,88,40.0,Oregon,Chehalem Mountains,Pinot Noir,Lundeen
9899,US,Sybarite,88,21.0,California,Happy Canyon of Santa Barbara,Sauvignon Blanc,Margerum
9902,Argentina,Reserve,85,13.0,Other,Patagonia,Malbec,Restivo
9904,US,Vineyard Selection,85,12.0,California,California,Cabernet Sauvignon,Angel's Cup
9905,Spain,Almodí Petit,85,14.0,Catalonia,Terra Alta,White Blend,Altavins
9907,France,Extra Brut Rosé,85,32.0,Loire Valley,Crémant de Loire,Sparkling Blend,Domaine des Baumard
9908,France,Spring,85,20.0,Loire Valley,Vouvray,Chenin Blanc,Domaine Vincent Carême
9914,US,Peoples Blend,85,18.0,California,North Coast,Red Blend,The Winery SF
9915,Spain,Hoya De Cadenas Brut Nature,85,11.0,Catalonia,Cava,Macabeo,Vicente Gandia
9917,Australia,Reserve,85,13.0,South Australia,Adelaide Hills,Pinot Noir,Jacob's Creek
9918,US,Proprietary,85,24.0,California,North Coast,Red Blend,Red 7
9919,France,Bélingard Rouge,85,10.0,Southwest France,Bergerac,Bordeaux-style Red Blend,Château Bélingard
9920,France,Comtesse de Ségur,85,19.0,Southwest France,Montravel,Sauvignon Blanc,Château Laulerie
9921,US,Estate Grown,85,20.0,Oregon,Rogue Valley,Viognier,Del Rio
9922,US,Cuvée Julia,85,165.0,California,Knights Valley,Red Blend,Delectus
9926,US,Four Blocks Collection,85,12.0,California,Mendocino,Cabernet Sauvignon,Kimmel
9928,Argentina,Altas Cumbres,85,13.0,Mendoza Province,Luján de Cuyo,Malbec,Lagarde
9933,Italy,Effe 55 Gran Selezione,90,33.0,Tuscany,Chianti Classico,Sangiovese,Tenuta di Capraia
9934,Spain,Cuveé de O,90,18.0,Northern Spain,Valdeorras,Godello,Avancia
9935,US,Serendipity Block,90,48.0,California,Sonoma Mountain,Pinot Noir,Belden Barns
9936,US,Rosella's Vineyard,90,65.0,California,Santa Lucia Highlands,Pinot Noir,Bernardus
9938,US,Caleb Knorr,90,15.0,Oregon,Willamette Valley,Pinot Gris,Abiqua Wind
9940,US,Estate,90,20.0,California,Amador County,Zinfandel,Andis
9941,US,Huckleberry's Vineyard,90,65.0,California,Sonoma Coast,Pinot Noir,Talisman
9942,Italy,Aldone,90,95.0,Tuscany,Toscana,Merlot,Terre del Marchesato
9943,US,Giusti Ranch Estate,90,80.0,California,Russian River Valley,Pinot Noir,The Decision
9945,US,Super Tinto,90,22.0,California,Dunnigan Hills,Red Blend,Tinto Rey
9947,Italy,Baradiero,90,25.0,Tuscany,Vino Nobile di Montepulciano,Red Blend,Cantina del Giusto
9948,US,Estate,90,40.0,Oregon,Chehalem Mountains,Pinot Noir,Carabella
9949,Italy,Riserva,90,75.0,Tuscany,Vino Nobile di Montepulciano,Red Blend,Casale Daviddi
9950,France,Collection,90,20.0,Alsace,Alsace,Pinot Blanc,Cave de Ribeauvillé
9951,US,Estate Bottled,90,14.0,California,Mendocino,Sauvignon Blanc,Bliss
9953,US,Rita's Crown Vineyard,90,65.0,California,Sta. Rita Hills,Pinot Noir,Byron
9954,Italy,Paesaggio Inatteso,90,70.0,Tuscany,Brunello di Montalcino,Sangiovese,Camigliano
9955,US,Terra de Promissio,90,75.0,California,Sonoma Coast,Pinot Noir,Castello di Amorosa
9957,US,Bacigalupi Vineyard,90,44.0,California,Russian River Valley,Chardonnay,E16
9958,Australia,The White Estate Vineyards,90,15.0,South Australia,South Australia,Chardonnay,The Islander
9961,France,Brut Etoile Rosé,84,12.0,France Other,Vin Mousseux,Sparkling Blend,Monmousseau
9962,Spain,El Miracle by Mariscal,84,15.0,Levante,Valencia,Garnacha Tintorera,Vicente Gandia
9963,France,Lepontis,84,12.0,France Other,Charentais,Sauvignon Blanc,Maison des 3 Ponts
9964,Spain,Garnacha,84,9.0,Northern Spain,Navarra,Garnacha,Vega Sindoa
9966,US,Fantozzi Vineyard,84,28.0,California,Los Carneros,Chardonnay,Manzanita Creek
9967,US,Swan Selection,84,48.0,California,Sonoma Coast,Pinot Noir,Heintz
9968,France,Tradition,84,27.0,Loire Valley,Sancerre,Pinot Noir,Roland Tissier et Fils
9969,US,District 3,84,17.0,California,Sonoma Valley,Red Blend,Sonoma Collection
9974,Spain,Fuenteseca,84,12.0,Levante,Utiel-Requena,Red Blend,Sierra Norte
9977,Spain,11 Pinos Old Vines,84,13.0,Central Spain,Manchuela,Bobal,Vega Tolosa
9978,US,Cold Smoke,84,25.0,California,California,Viognier-Chardonnay,2Plank
9980,Spain,Pieza el Caidero,84,21.0,Northern Spain,Calatayud,Grenache,Bodegas Langa
9981,Spain,Rosado,84,12.0,Northern Spain,Navarra,Merlot,Otazu
9982,US,Old Vine,84,23.0,California,California,Zinfandel,Bota Box
9985,US,Barrel Select,84,22.0,Washington,Columbia Valley (WA),Viognier,Hawkins Cellars
9986,US,Carol's Vineyard,84,40.0,California,St. Helena,Cabernet Sauvignon,J. Lohr
9988,France,Brut,84,13.0,France Other,Vin Mousseux,Sparkling Blend,Marquis de la Tour
9990,Spain,Fagus Selección Especial,81,21.0,Northern Spain,Campo de Borja,Garnacha,Coto de Hayas
9992,Spain,La Bella Fernanda,81,22.0,Northern Spain,Rioja,Tempranillo Blanco,La Crusset
10000,Spain,Vendimia Seleccionada,80,17.0,Northern Spain,Ribera del Duero,Tempranillo,Sembro
10005,Spain,Rosa de Arrocal,80,15.0,Northern Spain,Ribera del Duero,Rosé,Arrocal
10006,US,Westside Road Neighbors,98,69.0,California,Russian River Valley,Pinot Noir,Williams Selyem
10007,US,Ritchie Vineyard,97,65.0,California,Russian River Valley,Chardonnay,Ramey
10010,US,Hyde Vineyard,96,65.0,California,Carneros,Chardonnay,Ramey
10011,US,Olivet Lane Vineyard,96,75.0,California,Russian River Valley,Pinot Noir,Williams Selyem
10012,Italy,Messorio,96,315.0,Tuscany,Toscana,Merlot,Le Macchiole
10014,US,Woolsey Road Vineyard,96,65.0,California,Russian River Valley,Chardonnay,Ramey
10015,Italy,San Lorenzo Gran Selezione,95,52.0,Tuscany,Chianti Classico,Red Blend,Castello di Ama
10017,US,Machado,95,75.0,California,Sta. Rita Hills,Pinot Noir,Brewer-Clifton
10019,US,7200 Grassini Family Vineyard,95,44.0,California,Happy Canyon of Santa Barbara,Cabernet Sauvignon,Foxen 7200
10020,US,Carbonic,92,24.0,California,Santa Maria Valley,Pinot Noir,Alta Maria
10021,Spain,Via Cenit VDC,92,30.0,Northern Spain,Tierra del Viños de Zamora,Tempranillo,Viñas del Cenit
10022,Spain,Àn,92,50.0,Spanish Islands,Vi de la Terra Mallorca,Red Blend,Ànima Negra
10023,US,Edna Valley,92,31.0,California,California,Pinot Noir,Indigené
10024,France,Les Petits Monts Premier Cru,92,145.0,Burgundy,Vosne-Romanée,Pinot Noir,Louis Latour
10025,Spain,Reserva,92,55.0,Northern Spain,Ribera del Duero,Tempranillo,Matarromera
10027,US,LVdM Vineyard,92,30.0,Washington,Yakima Valley,Syrah,:Nota Bene
10029,US,Estate,92,60.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon,Va Piano
10030,France,Clos des Mouches Premier Cru,92,51.0,Burgundy,Santenay,Pinot Noir,David Moreau
10033,France,Vieilles Vignes,92,50.0,Burgundy,Gevrey-Chambertin,Pinot Noir,Domaine Rossignol-Trapet
10035,US,Stonetree Vineyard,92,30.0,Washington,Wahluke Slope,Primitivo,Forgeron
10036,US,Confidential Source,92,30.0,Washington,Columbia Valley (WA),Merlot,Guardian
10037,France,Les Lavières Premier Cru,92,60.0,Burgundy,Savigny-lès-Beaune,Pinot Noir,Bouchard Père & Fils
10039,Spain,VS,92,100.0,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo,Mauro
10040,France,Les Cazetiers Premier Cru,92,123.0,Burgundy,Gevrey-Chambertin,Pinot Noir,Domaine Faiveley
10041,Italy,Pietracalda,92,31.0,Southern Italy,Fiano di Avellino,Fiano,Feudi di San Gregorio
10042,Italy,A Rina Rosso,92,25.0,Sicily & Sardinia,Etna,Red Blend,Girolamo Russo
10043,Spain,El Albar Excelencia,92,60.0,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo,François Lurton
10045,France,Château Corton Grancey,92,140.0,Burgundy,Corton,Pinot Noir,Louis Latour
10046,US,Conner Lee Vineyard Red,92,35.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,:Nota Bene
10047,Italy,Rosato,92,21.0,Sicily & Sardinia,Etna,Nerello Mascalese,Pietradolce
10049,US,Spicebox,92,28.0,Washington,Columbia Valley (WA),Red Blend,Tamarack Cellars
10051,Argentina,Altas Cumbres,85,13.0,Mendoza Province,Luján de Cuyo,Malbec,Lagarde
10057,France,Buissonnier,85,15.0,Burgundy,Bourgogne Aligoté,Aligoté,Vignerons de Buxy
10060,US,Larson Vineyard,85,30.0,California,Carneros,Pinot Noir,Carol Shelton
10066,US,Hooker Old Boys,85,32.0,California,Napa Valley,Cabernet Sauvignon,Lawer
10069,Spain,Reserva Privada,85,80.0,Northern Spain,Rioja,Tempranillo Blend,Marqués de Vargas
10070,Argentina,Abras,85,20.0,Other,Cafayate,Malbec,Altocedro
10071,US,Hirsch Vineyard,85,65.0,California,Sonoma Coast,Pinot Noir,FEL
10072,US,Diamond Collection Gold Label,85,16.0,California,Monterey County,Chardonnay,Francis Coppola
10073,US,The Farm Vineyards,85,67.0,California,Russian River Valley,Pinot Noir,Halleck
10076,France,Angelliaume Domaine des Falaises,85,20.0,Loire Valley,Chinon,Cabernet Franc,Nicolas Idiart
10079,US,Coryelle Fields Vineyard Joon Rosé of,85,23.0,California,Sonoma Coast,Syrah,Tin Barn
10080,US,Proprietor's Reserve Tudor Hills Vineyard,88,25.0,Washington,Columbia Valley (WA),Chardonnay,Maryhill
10082,Italy,Spumante Brut,88,18.0,Veneto,Soave,Garganega,Monte Tondo
10083,US,Reserve,88,34.0,Oregon,Columbia Gorge (OR),Syrah,Phelps Creek
10085,France,Domaine Bel Eouve,88,14.0,Provence,Coteaux d'Aix-en-Provence,Rosé,Ravoire et Fils
10087,US,Madonne Estate,88,32.0,California,Santa Clara Valley,G-S-M,Sarah's Vineyard
10088,Italy,Le Rive,88,45.0,Veneto,Veronese,Garganega,Suavia
10090,US,Whistling Hills Estate Vineyard,88,22.0,Washington,Walla Walla Valley (WA),Viognier,Tertulia
10093,France,Domaine de la Guillonie,88,20.0,Southwest France,Monbazillac,Bordeaux-style White Blend,Univitis
10094,France,Domaine Cézanne,88,26.0,Provence,Côtes de Provence,Rosé,Vignobles de Saint-Tropez
10095,US,Marylhurst,88,36.0,Oregon,Dundee Hills,Pinot Noir,Vista Hills
10097,Spain,Calmo Vino de Lágrima Nocturno,88,100.0,Northern Spain,Ribera del Duero,Tempranillo,Legaris
10099,France,Purple The Original,88,18.0,Southwest France,Cahors,Malbec,Château Lagrézette
10100,France,Commanderie de Peyrassol,88,22.0,Provence,Côtes de Provence,Rosé,Chateau Peyrassol
10101,France,Tot Cò Que Cal,88,25.0,Southwest France,Fronton,Negrette,Château Plaisance
10102,France,L'Esprit de Sainte Marguerite,88,20.0,Provence,Côtes de Provence,Rosé,Château Sainte Marguerite
10103,US,Cholame Vineyard,88,38.0,California,Monterey County,Tempranillo,Cima Collina
10104,US,Marie's View Wallula Vineyard,88,80.0,Washington,Horse Heaven Hills,Cabernet Sauvignon,Den Hoed
10105,France,Méthode Ancestrale,88,18.0,Southwest France,Gaillac,Mauzac,Domaine du Moulin
10107,US,Green Room Vineyard Reserve,88,150.0,California,Napa Valley,Cabernet Sauvignon,Backstage Winery
10108,US,Maestro Collection,88,55.0,California,Napa Valley,Cabernet Sauvignon-Syrah,Beaulieu Vineyard
10109,US,Circle R Vineyard,88,79.0,California,Napa Valley,Cabernet Sauvignon,Prime Solum
10110,Italy,Jorio,86,17.0,Central Italy,Montepulciano d'Abruzzo,Montepulciano,Umani Ronchi
10111,Italy,Serrano,86,14.0,Central Italy,Rosso Conero,Red Blend,Umani Ronchi
10117,US,Bien Nacido Vineyard,86,45.0,California,Santa Maria Valley,Pinot Noir,Longoria
10118,Italy,Rubillo,86,18.0,Central Italy,Lazio,Cesanese d'Affile,Principe Pallavicini
10119,US,Swiss Colina,86,30.0,California,Paso Robles,Zinfandel,Proulx
10121,US,Estate Grown,86,30.0,California,Carneros,Chardonnay,Broadway Vineyards
10126,Italy,Rondineto,86,12.0,Central Italy,Colli Aprutini,Passerina,Fattoria Giuseppe Savini
10127,US,Estate Bottled,86,18.0,California,Shenandoah Valley (CA),Sangiovese,Amador Foothill Winery
10128,US,Precocious,86,60.0,California,Santa Barbara County,Pinot Noir,Babcock
10130,US,Meredith's Reserve,86,24.0,California,Mendocino,Cabernet Franc,Albertina
10131,US,Praying Mantis,86,55.0,California,Paso Robles,Syrah,Kaleidos
10135,US,Whole Cluster Fermented,86,22.0,Oregon,Willamette Valley,Pinot Noir,Willamette Valley Vineyards
10137,US,Sauce,86,12.0,Washington,Columbia Valley (WA),Red Blend,Zero One Vintners
10138,US,Sogno Dolce,86,18.0,California,Lodi,Muscat Canelli,Sorelle Winery
10141,US,Cask 520,82,30.0,California,Paso Robles,Bordeaux-style Red Blend,San Antonio
10142,Spain,Crianza,82,22.0,Northern Spain,Rioja,Red Blend,Urbina
10144,US,Estate,82,25.0,California,Paso Robles,Merlot,Midnight
10145,US,Dry,82,12.0,Missouri,Missouri,Norton,Mount Pleasant Winery
10147,US,La Vista Vineyard,82,30.0,California,Paso Robles,Viognier,Ranchero Cellars
10148,US,Cashmere,82,18.0,California,California,Red Blend,Cline
10152,US,Kali Hart,82,21.0,California,Monterey,Pinot Noir,Talbott
10156,US,Bethlehem Valley,82,28.0,Missouri,Missouri,Norton,Mount Pleasant Winery
10157,Argentina,Brut Chardonnay,82,11.0,Mendoza Province,Mendoza,Sparkling Blend,Pascual Toso
10158,US,Heritage Blanc Vintage,82,18.0,California,Central Coast,White Blend,San Antonio
10161,Argentina,Equinox de Primavera Extra Brut,81,17.0,Mendoza Province,Mendoza,Sparkling Blend,Solsticio
10165,Spain,Aria Estate Extra Dry,81,14.0,Catalonia,Cava,Sparkling Blend,Segura Viudas
10167,US,Riverboat Smooth Sweet,81,7.0,Missouri,Missouri,Red Blend,Les Bourgeois
10168,Argentina,Reserve,81,12.0,Mendoza Province,Mendoza,Malbec,Cruz Alta
10169,Spain,Opera Prima Sparkling,81,8.0,Spain Other,Spain,Moscato,J. Garcia Carrion
10170,Italy,Barbazzale,88,14.0,Sicily & Sardinia,Etna,Red Blend,Cottanera
10171,France,Fleur du Périgord,88,19.0,Southwest France,Bergerac Sec,Bordeaux-style White Blend,Château Thénac
10175,US,Leopoldina,88,60.0,California,Oakville,Cabernet Franc,Turnbull
10179,US,Richland Reserve,88,22.0,Virginia,Virginia,Chardonnay,Potomac Point
10180,Italy,Schietto,88,19.0,Sicily & Sardinia,Sicilia,Syrah,Principi di Spadafora
10181,US,Double L Vineyard,88,22.0,California,Santa Lucia Highlands,Riesling,Morgan
10182,US,Sophia's Cuvee Red Wine,88,29.0,California,Napa Valley,Red Blend,Worthy
10183,Italy,Lighea,87,20.0,Sicily & Sardinia,Sicilia,Zibibbo,Donnafugata
10185,US,VS,87,24.0,California,Clarksburg,Chenin Blanc,Clarksburg Wine Company
10190,Italy,C'D'C',87,17.0,Sicily & Sardinia,Sicilia,White Blend,Baglio del Cristo di Campobello
10191,Italy,Versace,87,21.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Feudi del Pisciotto
10192,Italy,Sud,87,14.0,Southern Italy,Salento,Malvasia Nera,Feudi di San Marzano
10194,Italy,Nìvuro,87,20.0,Sicily & Sardinia,Sicilia,Red Blend,Feudo di Santa Tresa
10196,Italy,Mastronicola Nocera,87,34.0,Sicily & Sardinia,Sicilia,Red Blend,Cambria
10198,US,Reserve,87,40.0,Virginia,Virginia,Cabernet Franc,Barboursville Vineyards
10199,US,Nicholas Estate,87,26.0,Oregon,Chehalem Mountains,Chardonnay,Anam Cara
10203,US,Oe-lixir Red Mélange,82,27.0,California,California,Red Blend,Oenophile Wines
10206,US,Cass Vineyard Elevation,82,26.0,California,Paso Robles,White Blend,Ascension Cellars
10212,US,Full Fathom Five,82,35.0,California,San Pasqual,Red Blend,Orfila
10213,France,Lauze,82,30.0,Provence,Coteaux d'Aix-en-Provence,Red Blend,Domaine de Sulauze
10214,US,Belle-Amie,82,18.0,California,Santa Barbara County,Rosé,Vie Winery
10215,US,Cotes du Crow's,82,18.0,California,Monterey,Syrah-Grenache,Morgan
10216,US,Romanza Moon Shoup Vineyard,82,15.0,California,Lodi,Zinfandel,Lapis Luna
10217,US,Eclipse,82,19.0,California,Paso Robles,Red Blend,River Star
10219,US,Vicious,82,11.0,California,California,Zinfandel,Sobon Estate
10222,US,Mélange Maison I Old Vines,81,29.0,California,California,Rhône-style Red Blend,Vie Winery
10225,US,Conjugation,81,42.0,California,Livermore Valley,Bordeaux-style Red Blend,Fenestra
10226,US,Rhodes Vineyards,81,22.0,California,Redwood Valley,Grenache,Claudia Springs
10228,US,Dalliance,81,44.0,California,Paso Robles,G-S-M,Ascension Cellars
10235,Italy,Riserva del Don,90,34.0,Tuscany,Chianti Rufina,Red Blend,Colognole
10238,France,Elevé en Muid,90,29.0,Alsace,Alsace,Pinot Noir,Domaine Mersiol
10241,US,Brut Cuvée,90,45.0,California,Sta. Rita Hills,Sparkling Blend,Fesstivity
10243,US,Gravel Knob Estate,90,45.0,California,Carneros,Pinot Noir,Gloria Ferrer
10244,France,Classic,90,24.0,Alsace,Alsace,Pinot Noir,Hugel
10245,France,Cuvée Les Amours,90,17.0,Alsace,Alsace,Pinot Blanc,Hugel
10247,Australia,The McRae Wood,90,52.0,South Australia,Clare Valley,Shiraz,Jim Barry
10248,US,Family Reserve,90,40.0,California,Carmel Valley,Syrah,Joullian
10250,Italy,dei Togati,90,110.0,Tuscany,Brunello di Montalcino,Sangiovese,La Togata
10251,Spain,Altos de Losada,90,39.0,Northern Spain,Bierzo,Mencía,Losada
10253,US,Seven Hills Vineyard,90,36.0,Oregon,Walla Walla Valley (OR),Cabernet Sauvignon,Marshall Davis
10254,Italy,Giovin Re,90,70.0,Tuscany,Toscana,Viognier,Michele Satta
10255,US,Ribbon Ridge,90,35.0,Oregon,Ribbon Ridge,Pinot Noir,Omero
10257,US,Bucher Vineyard,90,65.0,California,Russian River Valley,Pinot Noir,Ousterhout
10259,France,Clos des Chartreux,90,20.0,Alsace,Alsace,Muscat,Robert Klingenfus
10262,Spain,Bla Bla Bla,83,15.0,Spanish Islands,Vi de la Terra Mallorca,Premsal,Terra de Falanis
10263,Spain,6,83,14.0,Northern Spain,Ribera del Duero,Tempranillo,Ébano
10264,US,Eakle Ranch,83,28.0,California,Napa Valley,Sangiovese,Pope Valley Winery
10266,France,Chevalier d'Anthelme,83,14.0,Rhône Valley,Côtes du Rhône,Rhône-style White Blend,Cellier des Chartreux
10269,US,Afternoon Delight Estate,83,22.0,Washington,Walla Walla Valley (WA),Viognier,Plumb Cellars
10271,Spain,Tres Picos,83,18.0,Northern Spain,Campo de Borja,Garnacha,Borsao
10273,US,Ripken Vineyards,83,40.0,California,Lodi,Petit Verdot,Enoteca Five
10274,Spain,Seis Meses,83,18.0,Northern Spain,Ribera del Duero,Tempranillo,Hesvera
10275,France,Fernand & Sons,83,18.0,Loire Valley,Coteaux du Giennois,Pinot Noir,Thibault
10276,Spain,Protocolo,83,7.0,Central Spain,Vino de la Tierra de Castilla,Rosado,Dominio de Eguren
10277,US,Jones Vineyard,83,45.0,California,Dry Creek Valley,Cabernet Franc,Merriam
10279,US,Meeks Hilltop Ranch,83,25.0,California,Sonoma Valley,Zinfandel,Wellington
10281,US,Reserve,83,60.0,California,Napa Valley,Cabernet Franc,Cosentino
10282,US,Winemaker's Blend,83,20.0,California,Monterey County-Napa County-Sonoma County,Chardonnay,Ghost Pines
10287,US,Poetic Pinot,82,20.0,Washington,Yakima Valley,Pinot Gris,Maragas
10290,US,Pedregal Vineyard,95,185.0,California,Oakville,Cabernet Sauvignon,Ramey
10291,US,Machado,95,75.0,California,Sta. Rita Hills,Pinot Noir,Brewer-Clifton
10292,US,John Lewis,95,85.0,Washington,Walla Walla Valley (WA),Syrah,Gramercy
10297,US,Garys' Vineyard,95,50.0,California,Santa Lucia Highlands,Pinot Noir,Loring Wine Company
10299,Italy,Colonia Gran Selezione,95,115.0,Tuscany,Chianti Classico,Sangiovese,Felsina
10300,Italy,Etichetta Storica Gran Selezione,95,45.0,Tuscany,Chianti Classico,Sangiovese,Ormanni
10302,US,Hudson Vineyard,94,50.0,California,Napa Valley,Chardonnay,Failla
10303,US,Solomon Hills Vineyard,94,50.0,California,Santa Maria Valley,Pinot Noir,Landmark
10304,US,Karmen Isabella Dutton Ranch,94,40.0,California,Russian River Valley,Pinot Noir,Dutton Estate
10305,US,Dutton Ranch,94,40.0,California,Russian River Valley,Pinot Noir,Dutton-Goldfield
10307,US,Flax Vineyard,94,54.0,California,Russian River Valley,Pinot Noir,Merry Edwards
10308,Italy,Sassello Gran Selezione,94,79.0,Tuscany,Chianti Classico,Sangiovese,Castello di Verrazzano
10309,Italy,Vigna La Prima Gran Selezione,94,50.0,Tuscany,Chianti Classico,Sangiovese,Castello Vicchiomaggio
10310,France,Marquis de Laguiche Premier Cru Morgeot,94,131.0,Burgundy,Chassagne-Montrachet,Chardonnay,Joseph Drouhin
10311,Italy,Lipitiresco,94,60.0,Tuscany,Vino Nobile di Montepulciano,Sangiovese,Romeo
10312,US,Le Bon Climat,94,50.0,California,Santa Maria Valley,Chardonnay,Clendenen
10314,Italy,Lamole Gran Selezione,94,28.0,Tuscany,Chianti Classico,Sangiovese,Castelli del Grevepesa
10315,Italy,Badia a Passignano Gran Selezione,94,60.0,Tuscany,Chianti Classico,Sangiovese,Marchesi Antinori
10316,US,Papera Vineyard,94,55.0,California,Russian River Valley,Zinfandel,Williams Selyem
10318,US,Rita's Crown Vineyard,94,49.0,California,Sta. Rita Hills,Pinot Noir,MacPhail
10324,US,Califa Estate,92,40.0,California,Edna Valley,Chardonnay,Chamisal Vineyards
10325,US,Reserve Coyote Canyon Vineyard,92,30.0,Washington,Horse Heaven Hills,Syrah,Columbia Crest
10326,Italy,Outis Bianco,92,40.0,Sicily & Sardinia,Etna,White Blend,Biondi
10327,Spain,C21,91,25.0,Northern Spain,Ribera del Duero,Tinto Fino,Cepa 21
10328,France,Heluicum,91,47.0,Rhône Valley,Collines Rhôdaniennes,Syrah,Les Vins de Vienne
10329,US,Cuvée No. 439,91,32.0,Washington,Walla Walla Valley (WA),Red Blend,Dumas Station
10330,Italy,Piano di Montevergine Riserva,91,68.0,Southern Italy,Taurasi,Aglianico,Feudi di San Gregorio
10331,US,Rio Vista Vineyard Clone 2A,91,42.0,California,Sta. Rita Hills,Pinot Noir,Flying Goat Cellars
10332,US,Old Vine Reserve,91,20.0,California,Lodi,Zinfandel,Ironstone
10333,France,Les Champgains Premier Cru,91,196.0,Burgundy,Puligny-Montrachet,Chardonnay,Jean-Luc and Paul Aegerter
10335,US,Signature Selection Grand Melange,91,95.0,California,Temecula Valley,Rhône-style Red Blend,Leoness
10336,US,Canoe Ridge Estate,91,30.0,Washington,Horse Heaven Hills,Cabernet Sauvignon,Chateau Ste. Michelle
10337,France,Les Terres Noires,91,19.0,Burgundy,Saint-Véran,Chardonnay,Collovray et Terrier
10338,France,Vieilles Vignes,91,45.0,Burgundy,Pouilly-Fuissé,Chardonnay,Denis Jeandeau
10340,US,Archimage,91,52.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,Sleight of Hand
10342,US,Cuvée Sasha Monte Lago Vineyard Grenache-Mourvèdre-Syrah,91,20.0,California,High Valley,Rhône-style Red Blend,Miro
10343,US,Double L,91,42.0,California,Santa Lucia Highlands,Chardonnay,Morgan
10346,France,Romane Machotte,91,29.0,Rhône Valley,Gigondas,Rhône-style Red Blend,Pierre Amadieu
10347,France,Les Baptaurels,91,80.0,Rhône Valley,Châteauneuf-du-Pape,Rhône-style Red Blend,Domaine la Mereuille
10348,Spain,Viñas de Gain,91,25.0,Northern Spain,Rioja,Tempranillo,Artadi
10349,US,The Reserve,91,30.0,Washington,Horse Heaven Hills,Malbec,14 Hands
10350,US,Estate Bottled,90,14.0,California,Mendocino,Sauvignon Blanc,Bliss
10352,US,Rita's Crown Vineyard,90,65.0,California,Sta. Rita Hills,Pinot Noir,Byron
10354,Australia,Three Blocks,90,30.0,South Australia,McLaren Vale,Cabernet Sauvignon,Fox Creek
10355,Spain,Altar,90,45.0,Northern Spain,Navarra,Red Blend,Otazu
10357,US,Terra de Promissio,90,75.0,California,Sonoma Coast,Pinot Noir,Castello di Amorosa
10358,US,Bacigalupi Vineyard,90,44.0,California,Russian River Valley,Chardonnay,E16
10359,Australia,The White Estate Vineyards,90,15.0,South Australia,South Australia,Chardonnay,The Islander
10366,US,Made With Organic Grapes,90,14.0,California,Mendocino County,Chardonnay,Bonterra
10370,US,Hillside Vineyard,90,32.0,Oregon,Columbia Valley (OR),Zinfandel,Cathedral Ridge
10371,France,Prestige,90,12.0,Alsace,Alsace,Pinot Blanc,Cave de Cleebourg
10372,US,Estate,90,38.0,California,Sonoma Mountain,Pinot Noir,Belden Barns
10375,France,Kirchberg Grand Cru,90,40.0,Alsace,Alsace,Muscat,André Kientzler
10382,Argentina,Abras,85,20.0,Other,Cafayate,Malbec,Altocedro
